# numFound=184 rows=184 query=(creator:"Pestalozzi, Johann Heinrich" OR creator:"Pestalozzi, Johann")
# ★ date 是**原作年**不是版次年；PD 判定看题名页
identifier	date	year	creator	title	language	collection
11341411bsb	1821-01-01T00:00:00Z	1821	Pestalozzi, Johann Heinrich	Pestalozzi's sämmtliche Schriften. 7	German	german-online-libraries; booksbylanguage_german; booksbylanguage
11941364bsb	1785-01-01T00:00:00Z	1785	Pestalozzi, Johann Heinrich	Lienhard und Gertrud: Ein Buch für das Volk. 3	German	german-online-libraries; booksbylanguage_german; booksbylanguage
11721930bsb	1820-01-01T00:00:00Z	1820	Pestalozzi, Johann Heinrich	Pestalozzi's sämmtliche Schriften. 6	German	german-online-libraries; booksbylanguage_german; booksbylanguage
cmoeducajertrud00pestgoog	1888-01-01T00:00:00Z	1888	Pestalozzi, Johann Heinrich, 1746-1827	Cómo educa Jertrudis á sus hijos	spa	americana; fav-julk73
pestalozzissmmt01seyfgoog	1869-01-01T00:00:00Z	1869	Pestalozzi, Johann Heinrich, 1746-1827	Pestalozzi's sämmtliche werke. Gesichtet, vervollständigt und mit erläuternden einleitungen versehen	ger	americana
smmtlicheschri04pestuoft	1819-01-01T00:00:00Z	1819	Pestalozzi, Johann Heinrich, 1746-1827	Sämmtliche Schriften	ger	robarts; toronto; university_of_toronto
smmtlicheschri13pestuoft	1819-01-01T00:00:00Z	1819	Pestalozzi, Johann Heinrich, 1746-1827	Sämmtliche Schriften	ger	robarts; toronto; university_of_toronto
diepdagogikjoh00pest	1882-01-01T00:00:00Z	1882	Pestalozzi, Johann Heinrich, 1746-1827; Vogel, August, 1842- comp	Die Pädagogik Johann Heinrich Pestalozzi's in wortgetreuen Auszügen aus seinen Werken	ger	library_of_congress; americana; fav-cetin; fav-lupanar666
11341409bsb	1819-01-01T00:00:00Z	1819	Pestalozzi, Johann Heinrich	Pestalozzi's sämmtliche Schriften. 3	German	german-online-libraries; booksbylanguage_german; booksbylanguage
11721933bsb	1822-01-01T00:00:00Z	1822	Pestalozzi, Johann Heinrich	Pestalozzi's sämmtliche Schriften. 9	German	german-online-libraries; booksbylanguage_german; booksbylanguage
bub_gb_tLQ7AAAAcAAJ	1831-01-01T00:00:00Z	1831	Pestalozzi, Johann Heinrich	Lienhard und Gertrud : Ein Buch f. d. Volk	ger	europeanlibraries
10926698bsb	1820-01-01T00:00:00Z	1820	Pestalozzi, Johann Heinrich	Pestalozzi's sämmtliche Schriften. 5	German	german-online-libraries; booksbylanguage_german; booksbylanguage
educationofmanap0000pest	1951-01-01T00:00:00Z	1951	Pestalozzi, Johann Heinrich, 1746-1827	The education of man, aphorisms	eng	marygrovecollege; internetarchivebooks; americana; inlibrary; printdisabled; fav-be_m_s_qu_suerte_; fav-collapsiblelung; fav-deba611; fav-juraj_frolo; fav-k_kirby; fav-kenneth_lau;
lettersonearlyed00pestiala	1827-01-01T00:00:00Z	1827	Pestalozzi, Johann Heinrich, 1746-1827	Letters on early education. Addressed to J. P. Greaves, esq.	eng	cdl; americana; fav-deba611; fav-fernielhobbit
howgertrudeteach0000pest_z3h1	2009-01-01T00:00:00Z	2009	Pestalozzi, Johann Heinrich, 1746-1827	How Gertrude teaches her children : an attempt to help mothers to teach their own children and an account of the method	eng	internetarchivebooks; inlibrary; printdisabled; fav-allisonaparks; fav-zsaritepe
11089576bsb	1821-01-01T00:00:00Z	1821	Pestalozzi, Johann Heinrich	Pestalozzi's sämmtliche Schriften. 7	German	german-online-libraries; booksbylanguage_german; booksbylanguage
smmtlicheschri12pestuoft	1819-01-01T00:00:00Z	1819	Pestalozzi, Johann Heinrich, 1746-1827	Sämmtliche Schriften	ger	robarts; toronto; university_of_toronto
lettersonearlye03pestgoog	1898-01-01T00:00:00Z	1898	Pestalozzi, Johann Heinrich, 1746-1827	Letters on early education; addressed to J. P. Greaves, esq.	eng	americana; fav-julk73
smmtlicheschri06pestuoft	1819-01-01T00:00:00Z	1819	Pestalozzi, Johann Heinrich, 1746-1827	Sämmtliche Schriften	ger	robarts; toronto; university_of_toronto
lienhardundgert00pestgoog	1781-01-01T00:00:00Z	1781	Pestalozzi, Johann Heinrich, 1746-1827	Lienhard und Gertrud	ger	americana
pestalozzislienh00pest	1844-01-01T00:00:00Z	1844	Pestalozzi, Johann Heinrich, 1746-1827	Pestalozzi's Lienhard und Gertrud. Ein buch für das volk	ger	library_of_congress; americana
pestalozzissmmt07pestgoog	1869-01-01T00:00:00Z	1869	Pestalozzi, Johann Heinrich, 1746-1827; Seyffarth, L. W., editor	Pestalozzi's sämtliche Werke	ger	americana; fav-lupanar666
pestalozzissmmt00seyfgoog	1869-01-01T00:00:00Z	1869	Pestalozzi, Johann Heinrich, 1746-1827	Pestalozzi's sämmtliche werke. Gesichtet, vervollständigt und mit erläuternden einleitungen versehen	ger	americana
11234988bsb	1819-01-01T00:00:00Z	1819	Pestalozzi, Johann Heinrich	Lienhard und Gertrud: ein Buch für das Volk. 3	German	german-online-libraries; booksbylanguage_german; booksbylanguage
10724519bsb	1820-01-01T00:00:00Z	1820	Pestalozzi, Johann Heinrich	Ein Wort über den gegenwärtigen Zustand meiner pädagogischen Bestrebungen und über die neue Organisation meiner Anstalt	German	german-online-libraries; booksbylanguage_german; booksbylanguage
smmtlicheschr10pestuoft	1819-01-01T00:00:00Z	1819	Pestalozzi, Johann Heinrich, 1746-1827	Sämmtliche Schriften	ger	robarts; toronto; university_of_toronto
progressivecours00whit	1853-01-01T00:00:00Z	1853	Whitaker, Wm. J. (William J.); Pestalozzi, Johann Heinrich, 1746-1827; Harold Jantz Collection. NcD	A progressive course of inventive drawing on the principles of Pestalozzi : for the use of teachers and self-instruction : also with a view to its adaptation to art and manufacture	eng	duljantz; duke_libraries; americana; fav-algo_despu_s; fav-alibby7063; fav-christie_jenkins; fav-fernanda_camarinha; fav-owenscar; fav-rosyzoo; fav-seaera; fav-starsunflower; fav-v
smtlichewerke08pestuoft	1899-01-01T00:00:00Z	1899	Pestalozzi, Johann Heinrich, 1746-1827	Sämtliche Werke;	ger	robarts; toronto; university_of_toronto; fav-mmos
smmtlicheschri03pestuoft	1819-01-01T00:00:00Z	1819	Pestalozzi, Johann Heinrich, 1746-1827	Sämmtliche Schriften	ger	robarts; toronto; university_of_toronto
pestalozzissmmt09pestgoog	1869-01-01T00:00:00Z	1869	Pestalozzi, Johann Heinrich, 1746-1827	Pestalozzi's sämtliche Werke	ger	americana
gpl_1902807	1827-01-01T00:00:00Z	1827	Pestalozzi, Johann Heinrich	Letters on early education, Addressed to J. P. Greaves, esq., by Pestalozzi. Translated from the German manuscript, with a memoir of Pestalozzi.	eng	George_Peabody_Library; Johns_Hopkins_University; americana; fav-fausto_quizhpe; fav-mlmoore57; fav-mtplezmom
pestalozzisleben00pest	1846-01-01T00:00:00Z	1846	Pestalozzi, Johann Heinrich, 1746-1827; Christoffel, Raget, 1810-1875. [from old catalog]	Pestalozzi's leben und ansichten in einem wortgetreuen auszuge aus sämmtlichen von Pestalozzi herrührenden schriften zur feier von dessen hundertstem geburtstage	ger	library_of_congress; americana
pestalozzissmmt08pestgoog	1869-01-01T00:00:00Z	1869	Pestalozzi, Johann Heinrich, 1746-1827	Pestalozzi's sämtliche Werke	ger	americana
smtlichewerke03pestuoft	1899-01-01T00:00:00Z	1899	Pestalozzi, Johann Heinrich, 1746-1827	Sämtliche Werke;	ger	robarts; toronto; university_of_toronto
smmtlicheschri08pestuoft	1819-01-01T00:00:00Z	1819	Pestalozzi, Johann Heinrich, 1746-1827	Sämmtliche Schriften	ger	robarts; toronto; university_of_toronto
smmtlicheschri09pestuoft	1819-01-01T00:00:00Z	1819	Pestalozzi, Johann Heinrich, 1746-1827	Sämmtliche Schriften	ger	robarts; toronto; university_of_toronto
smmtlicheschri15pestuoft	1819-01-01T00:00:00Z	1819	Pestalozzi, Johann Heinrich, 1746-1827	Sämmtliche Schriften	ger	robarts; toronto; university_of_toronto
smtlichewerke06pestuoft	1899-01-01T00:00:00Z	1899	Pestalozzi, Johann Heinrich, 1746-1827	Sämtliche Werke;	ger	robarts; toronto; university_of_toronto
smtlichewerke07pestuoft	1899-01-01T00:00:00Z	1899	Pestalozzi, Johann Heinrich, 1746-1827	Sämtliche Werke;	ger	robarts; toronto; university_of_toronto; fav-harpocrates887
smtlichewerke02pestuoft	1899-01-01T00:00:00Z	1899	Pestalozzi, Johann Heinrich, 1746-1827	Sämtliche Werke;	ger	robarts; toronto; university_of_toronto
smtlichewerke01pestuoft	1899-01-01T00:00:00Z	1899	Pestalozzi, Johann Heinrich, 1746-1827	Sämtliche Werke;	ger	robarts; toronto; university_of_toronto; fav-mmos
smmtlicheschri14pestuoft	1819-01-01T00:00:00Z	1819	Pestalozzi, Johann Heinrich, 1746-1827	Sämmtliche Schriften	ger	robarts; toronto; university_of_toronto
pestalozzissmmt06seyfgoog	1869-01-01T00:00:00Z	1869	Pestalozzi, Johann Heinrich, 1746-1827	Pestalozzi's sämmtliche werke. Gesichtet, vervollständigt und mit erläuternden einleitungen versehen	ger	americana
pestalozzissmmt10pestgoog	1869-01-01T00:00:00Z	1869	Pestalozzi, Johann Heinrich, 1746-1827	Pestalozzi's sämtliche Werke	ger	americana
smmtlicheschr02pest	1819-01-01T00:00:00Z	1819	Pestalozzi, Johann Heinrich, 1746-1827	Sämmtliche Schriften	ger	robarts; toronto; university_of_toronto
smmtlicheschri11pestuoft	1819-01-01T00:00:00Z	1819	Pestalozzi, Johann Heinrich, 1746-1827	Sämmtliche Schriften	ger	robarts; toronto; university_of_toronto
smtlichewerke05pestuoft	1899-01-01T00:00:00Z	1899	Pestalozzi, Johann Heinrich, 1746-1827	Sämtliche Werke;	ger	robarts; toronto; university_of_toronto
smtlichewerke12pestuoft	1899-01-01T00:00:00Z	1899	Pestalozzi, Johann Heinrich, 1746-1827	Sämtliche Werke;	ger	robarts; toronto; university_of_toronto; fav-carlos_noyola
smmtlicheschri07pestuoft	1819-01-01T00:00:00Z	1819	Pestalozzi, Johann Heinrich, 1746-1827	Sämmtliche Schriften	ger	robarts; toronto; university_of_toronto; fav-carlos_noyola
smmtlicheschri01pestuoft	1819-01-01T00:00:00Z	1819	Pestalozzi, Johann Heinrich, 1746-1827	Sämmtliche Schriften	ger	robarts; toronto; university_of_toronto
smmtlicheschri05pestuoft	1819-01-01T00:00:00Z	1819	Pestalozzi, Johann Heinrich, 1746-1827	Sämmtliche Schriften	ger	robarts; toronto; university_of_toronto
smtlichewerke04pestuoft	1899-01-01T00:00:00Z	1899	Pestalozzi, Johann Heinrich, 1746-1827	Sämtliche Werke;	ger	robarts; toronto; university_of_toronto; fav-jejm0607
